,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
92,2472.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.23815,0.01555,-0.86178,0.06572,0.16642,0.00157,0.11948,-0.00337,0.0,-1.3,-4.59,-1.7
93,2389.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.20802,0.02637,-1.02393,-0.04204,-0.0372,0.02854,0.13543,-0.00377,0.0,-1.31,-4.5,-1.65
94,2389.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.11421,0.04623,-1.15282,0.02963,-0.07169,-0.06878,0.14487,-0.00385,0.0,-1.28,-4.42,-1.64
95,2332.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.07029,0.00894,-0.83605,0.05619,0.12732,0.01678,0.15442,-0.0039,0.0,-1.33,-4.6,-1.65
96,2332.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03966,-0.01719,-1.01434,0.00958,-0.03114,0.05641,0.16409,-0.0041,0.0,-1.37,-4.54,-1.61
97,2332.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.16761,0.0516,-1.14732,-0.02167,-0.02564,-0.05485,0.16409,-0.0041,0.0,-1.31,-4.48,-1.58
98,2308.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.16465,0.03546,-0.86374,0.00391,0.11618,-0.03635,0.18148,-0.00453,0.0,-1.31,-4.63,-1.59
99,2308.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.20092,-0.01719,-0.97111,-0.03749,-0.00298,0.06105,0.18888,-0.00467,0.0,-1.38,-4.6,-1.56
100,2285.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.20386,0.02619,-1.11409,0.08102,-0.04522,-0.03547,0.19556,-0.00496,0.0,-1.34,-4.49,-1.55
101,2285.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.1112,0.02723,-0.9419,0.02033,0.11873,-0.00085,0.20142,-0.00513,0.0,-1.34,-4.58,-1.51
102,2285.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01376,-0.05409,-0.94367,-0.03413,0.13218,0.12204,0.20719,-0.0053,0.0,-1.39,-4.56,-1.46
103,2217.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.07053,0.01804,-1.02714,-0.03999,0.04967,0.03907,0.21347,-0.00573,0.0,-1.28,-4.42,-1.47
104,2217.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.15898,0.04747,-1.07061,-0.06218,-0.01099,-0.05467,0.2203,-0.00603,0.0,-1.21,-4.33,-1.5
105,2178.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.19026,0.0241,-0.9626,0.0608,0.08377,-0.01892,0.22807,-0.00612,0.0,-1.24,-4.36,-1.56
106,2178.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.17295,-0.00495,-0.94732,0.00416,0.09323,0.00665,0.23691,-0.00628,0.0,-1.3,-4.31,-1.52
107,2178.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.12047,0.01902,-1.12434,0.04367,-0.2632,-0.01267,0.24636,-0.00657,0.0,-1.31,-4.2,-1.47
108,2116.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06024,0.00731,-0.9493,0.03574,0.05649,-0.03704,0.25617,-0.00676,0.0,-1.32,-4.3,-1.48
109,2116.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01202,-0.01022,-0.90282,0.1123,0.08666,0.0523,0.26591,-0.00726,0.0,-1.38,-4.33,-1.42
110,2070.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.1234,0.00348,-1.18,0.06928,-0.10048,0.0394,0.2754,-0.00756,0.0,-1.35,-4.23,-1.37
111,2070.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.1426,0.05479,-0.96721,-0.0117,0.04458,-0.04082,0.28407,-0.00782,0.0,-1.28,-4.32,-1.33
112,2031.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.13918,0.00079,-0.90164,0.02775,0.07005,0.05869,0.29191,-0.00801,0.0,-1.31,-4.39,-1.31
113,2031.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09974,0.08952,-0.9747,0.03095,0.03109,-0.10363,0.2992,-0.00814,0.0,-1.2,-4.34,-1.39
114,2031.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00837,0.01491,-0.91197,-0.05189,0.12095,0.03532,0.30592,-0.00835,0.0,-1.28,-4.4,-1.34
115,1984.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00516,-0.04959,-1.05465,-0.05773,-0.02635,0.09575,0.31233,-0.00829,0.0,-1.33,-4.25,-1.31
116,1984.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06836,0.04002,-1.10284,0.02231,-0.03179,-0.05316,0.31907,-0.00831,0.0,-1.22,-4.17,-1.33
117,1941.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.18064,0.04137,-0.8833,0.02576,0.06432,-0.03947,0.32621,-0.00845,0.0,-1.21,-4.29,-1.36
118,1941.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.15864,-0.01389,-0.97901,-0.06734,0.03818,0.07322,0.33358,-0.00847,0.0,-1.3,-4.22,-1.32
119,1941.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.10616,0.01845,-1.15656,0.01858,-0.1455,-0.0374,0.342,-0.00857,0.0,-1.25,-4.07,-1.33
120,1881.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.09023,0.02476,-0.91346,0.01552,0.04039,-0.03502,0.35118,-0.00883,0.0,-1.22,-4.18,-1.42
121,1881.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0267,-0.01885,-0.95761,-0.052,0.05268,0.06845,0.36052,-0.00884,0.0,-1.31,-4.19,-1.38
122,1815.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09396,0.02606,-1.16041,0.05688,-0.21263,-0.04386,0.37031,-0.00868,0.0,-1.27,-4.11,-1.37
123,1815.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07045,0.05839,-0.87855,0.06072,0.09629,-0.13379,0.37982,-0.00883,0.0,-1.23,-4.31,-1.41
124,1815.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.13702,-0.03167,-0.97657,-0.08894,0.00773,0.08903,0.38863,-0.00884,0.0,-1.39,-4.35,-1.36
125,1763.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.18539,-0.04626,-1.08778,0.0555,-0.11226,0.05549,0.39704,-0.00878,0.0,-1.38,-4.25,-1.36
126,1763.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07945,0.07197,-0.94897,0.02425,0.06809,-0.08988,0.40477,-0.00893,0.0,-1.25,-4.32,-1.42
127,1721.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05871,-0.0158,-0.9569,-0.0508,0.09512,0.10326,0.4118,-0.00919,0.0,-1.38,-4.34,-1.38
128,1721.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04234,-0.0411,-1.08216,-0.1016,-0.03991,0.10736,0.42564,-0.00947,0.0,-1.34,-4.21,-1.37
129,1721.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06366,0.0993,-1.02911,0.05008,0.04755,-0.1123,0.43262,-0.00975,0.0,-1.21,-4.17,-1.43
130,1678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.13274,0.00354,-0.89501,0.00066,0.06723,0.03868,0.44016,-0.00985,0.0,-1.28,-4.24,-1.44
131,1678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.10712,-0.02547,-1.04218,-0.08564,-0.03002,0.10895,0.44847,-0.00993,0.0,-1.31,-4.16,-1.42
132,1615.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.11361,0.08525,-1.1015,0.0578,-0.10825,-0.13602,0.45737,-0.01,0.0,-1.21,-4.07,-1.45
133,1615.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.10617,0.03436,-0.87767,0.06502,0.05428,-0.03193,0.46648,-0.00995,0.0,-1.26,-4.2,-1.47
134,1615.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02753,-0.04173,-1.04806,-0.16638,-0.03559,0.09136,0.47594,-0.00988,0.0,-1.37,-4.19,-1.37
135,1500.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02387,0.05263,-1.07695,0.03705,-0.14428,-0.14256,0.48532,-0.01008,0.0,-1.3,-4.13,-1.41
136,1500.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04982,0.00871,-0.89735,0.0257,0.07216,-0.00906,0.49439,-0.00997,0.0,-1.34,-4.25,-1.45
137,1500.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.14696,-0.05704,-1.03444,-0.08946,-0.0114,0.14776,0.50311,-0.00994,0.0,-1.45,-4.23,-1.38
138,1462.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09292,-0.07759,-1.00416,-0.06945,0.03905,0.16972,0.52581,-0.01006,0.0,-1.46,-4.26,-1.29
139,1462.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03634,0.01034,-1.05428,-0.01057,0.02803,-0.00258,0.52581,-0.01006,0.0,-1.31,-4.17,-1.34
140,1418.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.07723,0.08355,-0.96824,0.02881,0.01718,-0.06064,0.53997,-0.01053,0.0,-1.23,-4.2,-1.43
141,1418.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.08199,-0.00635,-0.95211,0.01424,0.11703,0.05093,0.54765,-0.01034,0.0,-1.32,-4.22,-1.38
142,1418.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06929,0.00318,-1.07668,-0.08975,0.03106,0.04579,0.55591,-0.01043,0.0,-1.29,-4.13,-1.35
143,1372.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.12838,0.04761,-0.99279,0.08614,-0.06325,-0.08726,0.56459,-0.01032,0.0,-1.23,-4.12,-1.42
144,1372.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.07652,-0.00306,-0.95361,0.03165,0.04397,0.04778,0.57363,-0.01025,0.0,-1.29,-4.14,-1.37
145,1303.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0174,0.00162,-1.07368,-0.13779,0.00927,0.03625,0.58293,-0.0102,0.0,-1.3,-4.1,-1.29
146,1303.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01195,0.0377,-1.00431,0.10561,-0.08098,-0.12117,0.59223,-0.01008,0.0,-1.22,-4.13,-1.42
147,1303.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03951,-0.00149,-0.94661,0.00767,-0.0372,0.03717,0.60135,-0.01006,0.0,-1.3,-4.19,-1.4
148,1254.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.11236,-0.02688,-1.04901,-0.09706,0.0176,0.07781,0.61021,-0.01002,0.0,-1.34,-4.19,-1.3
149,1254.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07021,0.04828,-1.00913,0.15741,-0.08166,-0.14771,0.61848,-0.01011,0.0,-1.22,-4.19,-1.43
150,1209.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0995,0.01191,-0.96001,0.01593,0.00811,0.07428,0.62639,-0.01016,0.0,-1.31,-4.23,-1.4
151,1209.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.11136,-0.04059,-1.02985,-0.08534,0.08482,0.09912,0.63395,-0.01018,0.0,-1.34,-4.21,-1.31
152,1168.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01048,0.07032,-0.98012,0.07297,0.01121,-0.09526,0.64105,-0.01037,0.0,-1.18,-4.18,-1.43
153,1168.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01578,0.03602,-0.99281,0.01966,0.0709,-0.02721,0.64835,-0.01042,0.0,-1.25,-4.14,-1.43
154,1168.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01661,-0.05725,-1.03775,-0.12833,-0.019,0.10529,0.65592,-0.01037,0.0,-1.35,-4.14,-1.3
155,1118.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.08721,0.00513,-0.9948,-0.04768,0.0368,-0.02773,0.66359,-0.01068,0.0,-1.25,-4.13,-1.35
156,1118.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.09756,0.03389,-0.99733,0.12003,0.00646,-0.04775,0.67187,-0.0108,0.0,-1.25,-4.1,-1.45
157,1062.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.05374,0.00825,-1.01797,-0.15932,-0.04674,0.07727,0.6805,-0.01094,0.0,-1.32,-4.1,-1.36
158,1062.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.05286,0.04501,-1.01489,-0.0665,0.0237,-0.04087,0.68933,-0.01088,0.0,-1.26,-4.1,-1.5
159,1062.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03053,0.03115,-1.00605,0.13404,-0.10243,-0.06514,0.69843,-0.01077,0.0,-1.35,-4.14,-1.4
160,1015.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04742,-0.01693,-0.98514,-0.09279,-0.07856,0.07109,0.70743,-0.01099,0.0,-1.32,-4.16,-1.36
161,1015.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05475,0.03723,-1.01735,-0.07103,0.01411,-0.04237,0.71611,-0.01105,0.0,-1.33,-4.16,-1.46
162,975.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07529,-0.02428,-1.00901,0.11859,-0.09307,0.02078,0.72449,-0.0109,0.0,-1.35,-4.21,-1.4
163,975.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.11015,-0.02668,-1.00892,-0.02299,-0.10047,0.08244,0.73246,-0.0111,0.0,-1.29,-4.24,-1.35
164,975.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07289,0.0777,-0.98065,-0.07049,0.06007,-0.08731,0.74002,-0.0112,0.0,-1.33,-4.2,-1.47
165,928.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03436,-0.03465,-0.97012,0.09537,0.02919,0.04409,0.74736,-0.01112,0.0,-1.35,-4.14,-1.47
166,928.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04894,-0.00412,-1.03637,0.0126,0.00363,0.04145,0.75464,-0.01128,0.0,-1.32,-4.18,-1.38
167,886.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01655,0.03709,-1.00118,-0.06597,0.06405,0.03153,0.76198,-0.01155,0.0,-1.28,-4.21,-1.44
168,886.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06855,0.0446,-1.03971,0.06196,-0.08091,-0.02327,0.76965,-0.01163,0.0,-1.27,-4.13,-1.46
169,886.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06102,0.03758,-1.01294,-0.10902,0.0178,0.00451,0.7778,-0.0117,0.0,-1.26,-4.15,-1.38
170,840.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.09006,0.00653,-0.97323,-0.03506,0.05828,-0.04472,0.7862,-0.01173,0.0,-1.27,-4.21,-1.45
171,840.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02002,-0.02048,-1.03984,0.1239,-0.10176,0.0047,0.79478,-0.01177,0.0,-1.32,-4.14,-1.49
172,800.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04002,0.01452,-0.99165,-0.0583,-0.02154,0.03229,0.80376,-0.01172,0.0,-1.32,-4.17,-1.41
173,800.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01421,0.02605,-0.98987,-0.03642,0.06086,-0.05116,0.81267,-0.01185,0.0,-1.29,-4.24,-1.41
174,800.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0858,-0.00814,-1.04759,0.11821,-0.12476,0.01385,0.8213,-0.01185,0.0,-1.35,-4.2,-1.44
175,757.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.11717,-0.01648,-1.00011,0.02099,-0.06037,0.07716,0.82977,-0.01196,0.0,-1.34,-4.24,-1.34
176,757.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04527,0.05121,-0.9508,-0.00415,0.08108,-0.07565,0.83768,-0.01243,0.0,-1.28,-4.32,-1.34
177,720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05874,-0.03629,-1.00586,0.0726,0.00273,0.07762,0.84513,-0.01266,0.0,-1.33,-4.25,-1.41
178,720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06654,0.00221,-1.058,-0.0936,-0.06581,0.08612,0.85272,-0.01273,0.0,-1.33,-4.2,-1.38
179,720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03604,0.07281,-0.98619,-0.07806,0.03888,-0.05643,0.86002,-0.01313,0.0,-1.25,-4.29,-1.33
180,685.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06577,-0.00591,-0.9541,0.01095,0.04134,0.00129,0.86728,-0.01335,0.0,-1.26,-4.28,-1.43
181,685.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02437,-0.00198,-1.08,0.00608,-0.12196,0.03379,0.87496,-0.01329,0.0,-1.32,-4.18,-1.43
182,649.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0671,0.02881,-0.97277,-0.08063,0.06404,-0.00733,0.88289,-0.01354,0.0,-1.29,-4.24,-1.31
183,649.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.09571,-0.00479,-0.96015,0.01957,0.10058,-0.01395,0.89966,-0.01377,0.0,-1.26,-4.27,-1.41
184,608.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02302,0.01448,-1.06814,0.06354,-0.16613,-0.00896,0.90843,-0.01403,0.0,-1.32,-4.18,-1.43
185,608.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02188,0.036,-0.9929,-0.0339,-0.01666,0.02507,0.91722,-0.0142,0.0,-1.26,-4.37,-1.38
