,not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5)
,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
329,2498.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0127,-0.01617,-1.02888,0.06899,0.04888,0.01347,1.28437,0.99057,0.0,-2.25,-5.71,-0.07
330,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0108,-0.0454,-1.08026,0.10092,-0.01147,-0.01741,1.28421,1.00101,0.0,-2.19,-5.76,-0.06
331,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01304,-0.12169,-0.90035,-0.13358,0.10999,0.01378,1.28402,1.0113,0.0,-2.11,-5.76,-0.05
332,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03326,-0.14063,-1.10843,-0.06874,0.00913,0.07232,1.28398,1.02164,0.0,-2.21,-5.74,-0.07
333,2502.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00665,-0.13472,-0.97091,0.11445,-0.01962,-0.0263,1.28414,1.03195,0.0,-2.25,-5.67,-0.06
334,2502.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00912,-0.16781,-0.95987,-0.05807,0.05798,0.01469,1.28472,1.04249,0.0,-2.19,-5.71,-0.06
335,2486.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06521,-0.14246,-1.08883,-0.02637,-0.12689,0.0354,1.28612,1.06186,0.0,-2.23,-5.78,0.05
336,2486.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04798,-0.16699,-0.96096,0.12534,0.00905,0.00242,1.28652,1.07059,0.0,-2.23,-5.74,0.09
337,2491.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00348,-0.09898,-0.92162,0.01158,0.14058,-0.01168,1.28687,1.07857,0.0,-2.2,-5.75,-0.08
338,2491.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00983,-0.00302,-1.09138,-0.12086,-0.12687,-0.055,1.28712,1.08587,0.0,-2.22,-5.79,-0.03
339,2491.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05141,-0.1338,-1.05769,0.02694,-0.00393,0.0529,1.28735,1.09283,0.0,-2.21,-5.73,0.09
340,2488.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.03477,-0.08999,-0.90216,0.13501,-0.00777,0.05534,1.28715,1.09893,0.0,-2.31,-5.69,-0.07
341,2488.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.032,0.02284,-0.9963,-0.05526,0.08915,-0.08216,1.28722,1.10508,0.0,-2.27,-5.77,-0.13
342,2493.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.03788,0.0133,-0.98494,-0.08614,0.01689,-0.10548,1.28707,1.11139,0.0,-2.2,-5.79,-0.01
343,2493.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06056,-0.20241,-1.11858,-0.03445,-0.03353,0.21676,1.28689,1.11689,0.0,-2.25,-5.75,0.05
344,2494.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01504,-0.0815,-0.95145,0.0183,0.00478,0.09223,1.28671,1.12197,0.0,-2.39,-5.7,-0.05
345,2494.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.06833,0.04388,-0.97835,0.04134,0.01204,-0.08354,1.28706,1.12738,0.0,-2.25,-5.76,-0.09
346,2494.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01447,-0.0079,-1.01762,0.01237,0.01724,-0.03973,1.28734,1.13289,0.0,-2.08,-5.79,-0.07
347,2498.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00811,-0.03924,-0.96791,-0.09673,0.04622,-0.04049,1.28781,1.13755,0.0,-2.16,-5.75,0.02
348,2498.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05764,-0.12544,-1.06373,-0.04745,-0.01342,0.0729,1.28795,1.14193,0.0,-2.23,-5.77,0.09
349,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06895,-0.14639,-1.01651,-0.02187,-0.03631,0.08497,1.28849,1.14644,0.0,-2.29,-5.74,0.06
350,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0205,-0.06479,-0.96195,0.02307,-0.0079,0.01838,1.28907,1.15086,0.0,-2.27,-5.77,0.02
351,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01934,-0.0069,-0.99562,-0.0028,0.03273,-0.02208,1.28957,1.15518,0.0,-2.17,-5.81,-0.02
352,2496.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00962,-0.00758,-1.00022,0.01883,0.02112,-0.01559,1.28991,1.15884,0.0,-2.13,-5.82,-0.0
353,2496.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00113,0.00468,-1.00629,-0.01559,0.02759,-0.03049,1.28984,1.16183,0.0,-2.13,-5.83,0.03
354,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00517,0.02562,-0.99307,-0.08375,0.03606,-0.01683,1.28964,1.16455,0.0,-2.16,-5.83,0.06
355,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03305,-0.00983,-1.01605,-0.03075,0.01498,0.06147,1.28947,1.16729,0.0,-2.19,-5.81,0.09
356,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04843,-0.11097,-1.03084,0.00874,-0.01271,0.08684,1.28937,1.17,0.0,-2.27,-5.77,0.06
357,2500.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02584,-0.07242,-1.00252,-0.03856,0.02054,0.09017,1.28922,1.17586,0.0,-2.25,-5.77,0.01
358,2500.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01856,-0.07557,-0.97975,0.02692,0.02298,0.14036,1.28933,1.17897,0.0,-2.16,-5.79,0.0
359,2493.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01376,-0.0561,-0.99975,-0.01452,-0.00695,0.14773,1.28927,1.18169,0.0,-2.07,-5.81,-0.01
360,2493.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00234,-0.02912,-1.01159,0.01387,-0.00943,0.13611,1.28891,1.18401,0.0,-1.94,-5.8,-0.02
361,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01027,-0.05691,-0.98934,0.02623,0.03283,0.12417,1.28857,1.18604,0.0,-1.77,-5.82,-0.02
362,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02136,-0.04411,-1.00584,0.00075,0.02327,0.08454,1.28826,1.18777,0.0,-1.63,-5.85,-0.05
363,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02598,-0.04793,-1.00505,0.007,0.00153,0.04335,1.28806,1.18941,0.0,-1.49,-5.83,-0.04
364,2495.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00922,-0.05798,-0.99956,-0.00354,0.01386,0.03807,1.28792,1.19097,0.0,-1.38,-5.81,-0.03
365,2495.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01403,-0.05101,-1.00127,-0.00139,0.01074,-0.00112,1.28798,1.19224,0.0,-1.33,-5.81,-0.03
366,2497.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.006,-0.05231,-1.00415,-0.00491,0.00252,-0.01095,1.28826,1.19327,0.0,-1.29,-5.81,-0.02
367,2497.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00302,-0.03782,-1.00399,-0.01752,0.00297,-0.00253,1.28857,1.19405,0.0,-1.28,-5.81,-0.02
368,2497.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00026,0.00959,-1.00228,-0.01181,0.0104,0.00526,1.28891,1.19447,0.0,-1.3,-5.81,-0.01
369,2495.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00192,0.02636,-1.00031,-0.00747,0.00894,0.01422,1.28937,1.19454,0.0,-1.32,-5.82,-0.02
370,2495.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0014,0.00154,-1.00319,-0.00825,0.00481,0.00587,1.28986,1.19436,0.0,-1.32,-5.82,-0.03
371,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00632,-0.005,-1.00493,-0.01227,0.00431,0.00245,1.29038,1.19408,0.0,-1.31,-5.82,-0.03
372,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00305,0.0104,-1.0042,-0.0106,0.00261,0.00369,1.29101,1.19401,0.0,-1.31,-5.82,-0.03
373,2492.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00058,0.00893,-1.00422,-0.00929,0.00773,0.00717,1.29161,1.19396,0.0,-1.31,-5.82,-0.04
374,2473.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0021,0.00162,-1.00367,-0.01174,0.00187,0.00856,1.29215,1.1939,0.0,-1.32,-5.82,-0.04
375,2473.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00463,0.00553,-1.00436,-0.01207,0.00937,0.01846,1.29269,1.19383,0.0,-1.32,-5.82,-0.05
376,2487.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00609,0.0116,-1.00367,-0.00775,0.00729,0.01008,1.29337,1.19376,0.0,-1.32,-5.83,-0.05
377,2487.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00488,0.00572,-1.00263,-0.01233,0.01302,0.00878,1.29418,1.1938,0.0,-1.31,-5.83,-0.06
378,2487.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00176,0.00255,-1.0032,-0.01054,0.009,0.00355,1.29498,1.19381,0.0,-1.3,-5.82,-0.06
379,2480.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00411,0.00876,-1.00416,-0.00883,0.00903,0.002,1.29552,1.19358,0.0,-1.3,-5.82,-0.07
380,2480.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0107,0.01038,-1.00428,-0.00817,0.00922,0.00052,1.29611,1.19347,0.0,-1.3,-5.82,-0.07
381,2496.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.018,0.00776,-1.00339,-0.00908,0.01137,-0.00111,1.29686,1.19333,0.0,-1.31,-5.81,-0.07
382,2496.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02333,0.00345,-1.00331,-0.00812,0.01125,0.00435,1.29766,1.19325,0.0,-1.32,-5.81,-0.08
383,2496.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02401,0.00148,-1.00289,-0.00385,0.00853,0.01346,1.29852,1.19316,0.0,-1.33,-5.81,-0.08
384,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02425,0.00448,-1.00245,-0.01288,0.01069,0.01137,1.29938,1.1931,0.0,-1.33,-5.81,-0.08
385,2485.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0304,0.00178,-1.0031,-0.01164,0.00816,0.0184,1.30017,1.19307,0.0,-1.33,-5.81,-0.08
386,2481.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03494,0.00304,-1.00153,-0.00537,0.00441,0.01909,1.3008,1.19301,0.0,-1.32,-5.81,-0.08
387,2481.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0391,0.01827,-1.00262,-0.00985,0.00441,0.00529,1.30133,1.19304,0.0,-1.32,-5.81,-0.09
388,2481.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04473,0.01713,-1.00148,-0.00706,0.00692,-0.00033,1.30186,1.19303,0.0,-1.31,-5.81,-0.1
389,2476.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05071,0.00229,-1.00232,-0.00804,0.00453,0.00747,1.30239,1.19301,0.0,-1.29,-5.81,-0.1
390,2476.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04808,0.00317,-1.00277,-0.00243,0.00892,0.01056,1.30275,1.19308,0.0,-1.29,-5.81,-0.1
391,2474.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04808,0.00317,-1.00277,-0.00243,0.00892,0.01056,1.30303,1.19321,0.0,-1.3,-5.81,-0.1
392,2474.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03002,0.0036,-1.00219,-0.00354,0.00973,0.01235,1.30319,1.19335,0.0,-1.3,-5.82,-0.1
393,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02179,-0.00476,-1.00319,-0.00108,0.0115,0.02049,1.30326,1.19348,0.0,-1.3,-5.82,-0.1
394,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01063,0.01132,-1.00547,-0.00236,0.00501,0.01162,1.30312,1.19363,0.0,-1.3,-5.82,-0.1
395,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00355,0.02036,-1.00427,-0.00371,0.00874,-0.00147,1.30287,1.19373,0.0,-1.29,-5.81,-0.09
396,2483.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00368,0.00879,-1.00318,-0.00507,0.00335,0.00141,1.30177,1.19401,0.0,-1.27,-5.81,-0.09
397,2483.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00478,-0.00291,-1.00409,-0.00625,0.00441,0.00852,1.30117,1.19407,0.0,-1.28,-5.81,-0.08
398,2483.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00429,0.00811,-1.00415,-0.0056,0.00355,0.00728,1.30065,1.19406,0.0,-1.28,-5.81,-0.08
399,2483.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0051,0.00371,-1.00499,-0.00568,0.00696,0.00586,1.30065,1.19406,0.0,-1.29,-5.82,-0.08
400,2489.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00565,0.00447,-1.0017,-0.00446,0.0079,0.00747,1.29989,1.19401,0.0,-1.29,-5.82,-0.07
401,2489.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0072,0.00905,-1.00035,-0.00552,0.00402,0.00482,1.29957,1.19403,0.0,-1.29,-5.82,-0.07
402,2484.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00604,0.00524,-1.00139,-0.0035,0.00841,0.00607,1.29906,1.19397,0.0,-1.3,-5.82,-0.07
403,2484.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0061,0.00517,-1.00325,-0.0045,0.00592,0.00733,1.29885,1.19387,0.0,-1.3,-5.82,-0.07
404,2484.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00793,0.00644,-1.00286,-0.0068,0.00456,0.00626,1.29866,1.19376,0.0,-1.3,-5.83,-0.07
405,2488.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00659,0.00591,-1.00527,-0.00452,0.00714,0.00673,1.29856,1.19362,0.0,-1.3,-5.83,-0.07
406,2488.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0156,0.0215,-1.01023,-0.00784,-0.01564,-0.01876,1.29848,1.19351,0.0,-1.3,-5.83,-0.07
407,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.09304,0.05731,-1.00848,-0.0575,-0.02537,-0.00572,1.29841,1.19348,0.0,-1.3,-5.83,-0.06
408,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.19694,0.02963,-1.01392,-0.01895,-0.04997,0.04789,1.29831,1.19342,0.0,-1.3,-5.83,-0.06
409,2477.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.25756,0.01214,-1.01538,0.06297,-0.02748,0.07725,1.29831,1.19342,0.0,-1.3,-5.83,-0.06
410,2487.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.27121,0.0064,-1.0099,0.04627,-0.0005,0.05242,1.2979,1.19374,0.0,-1.35,-5.87,-0.09
411,2487.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.28087,-0.01028,-0.9423,-0.06019,0.01078,0.03138,1.29695,1.19429,0.0,-1.31,-5.93,-0.12
412,2503.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.32403,0.02213,-1.0904,-0.0432,-0.09247,-0.02626,1.2948,1.19518,0.0,-1.25,-5.99,-0.09
413,2503.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.28849,0.00605,-0.86353,0.08942,0.09432,-0.05875,1.29107,1.19647,0.0,-1.17,-6.01,-0.0
414,2503.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.27026,-0.01986,-0.98205,-0.12988,0.13643,-0.00828,1.28562,1.19836,0.0,-1.12,-5.99,-0.03
415,2524.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.18426,-0.00712,-1.12458,0.01937,-0.07288,0.02163,1.27882,1.20059,0.0,-1.17,-6.08,-0.06
416,2524.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.13761,-0.03805,-0.96772,0.1005,0.01409,-0.02617,1.27098,1.20198,0.0,-1.23,-6.07,0.04
417,2545.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07449,0.02763,-0.93095,-0.06144,0.14997,-0.03018,1.26217,1.20326,0.0,-1.22,-5.94,0.01
418,2545.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.075,0.01856,-1.14726,0.00828,-0.12987,-0.03017,1.25288,1.20424,0.0,-1.25,-5.91,-0.05
419,2545.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.11253,-0.03603,-0.9394,0.08719,0.07263,0.06901,1.2433,1.20468,0.0,-1.28,-5.97,0.02
420,2568.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07241,0.06726,-0.93036,-0.0848,0.10747,-0.0508,1.2336,1.20522,0.0,-1.3,-5.85,0.02
